accountType,ministry,organization,specialAccount,subAccount,agency,sectionCode,sectionName,inInitial,inSupplement,inSettlement,initialAmount,supplementAmount,settlementAmount,initialDetailCount,supplementDetailCount,settlementDetailCount,supplementHasOutsideN,membershipPattern
general,農林水産省,農林水産本省,,,,601,沖縄振興交付金事業推進費,0,0,1,,,8193234000,,,2,,--F
general,農林水産省,農林水産本省,,,,645,沖縄開発事業費,0,0,1,,,13941185000,,,7,,--F
general,農林水産省,農林水産本省,,,,648,沖縄北部連携促進特別振興対策特定開発事業推進費,0,0,1,,,161360000,,,2,,--F
general,農林水産省,農林水産本省,,,,657,科学技術イノベーション創造推進費,0,0,1,,,0,,,3,,--F
general,農林水産省,農林水産本省,,,,721,水資源開発事業費,0,0,1,,,10189000000,,,2,,--F
general,農林水産省,農林水産本省,,,,726,防災・減災対策等強化事業推進費,0,0,1,,,117400000,,,3,,--F
general,農林水産省,農林水産本省,,,,739,離島振興事業費,0,0,1,,,14156178000,,,11,,--F
general,農林水産省,農林水産本省,,,,745,北海道開発事業費,0,0,1,,,133322233000,,,17,,--F
general,農林水産省,農林水産本省,,,,756,北海道特定特別総合開発事業推進費,0,0,1,,,515000000,,,2,,--F
general,農林水産省,農林水産本省,,,,815,地方創生基盤整備事業推進費,0,0,1,,,3815986000,,,2,,--F
general,農林水産省,農林水産本省,,,,829,情報通信技術調達等適正・効率化推進費,0,0,1,,,13930420645,,,2,,--F
general,農林水産省,農林水産本省検査指導機関,,,,051,農林水産本省検査指導所,1,1,1,16422660000,17017259000,17017259000,23,11,23,1,ISF
general,農林水産省,農林水産本省検査指導機関,,,,052,農林水産本省検査指導所施設費,1,1,1,181695000,498098000,498098000,4,4,4,0,ISF
general,農林水産省,農林水産本省検査指導機関,,,,832,情報通信技術調達等適正・効率化推進費,0,0,1,,,736778791,,,2,,--F
general,防衛省,地方防衛局,,,,031,地方防衛局,1,1,1,22247331000,22125562000,22125562000,23,9,21,1,ISF
general,防衛省,地方防衛局,,,,032,地方防衛局施設費,1,1,1,193761000,193761000,193761000,4,1,4,0,ISF
general,防衛省,地方防衛局,,,,830,情報通信技術調達等適正・効率化推進費,0,0,1,,,1708440853,,,2,,--F
general,防衛省,防衛本省,,,,001,防衛本省共通費,1,1,1,795868383000,793931552000,793931552000,49,14,49,1,ISF
general,防衛省,防衛本省,,,,002,防衛本省施設費,1,1,1,2822684000,3705964000,3705964000,4,4,4,0,ISF
general,防衛省,防衛本省,,,,003,自衛官給与費,1,1,1,1506525287000,1539085614000,1539085614000,3,3,3,0,ISF
general,防衛省,防衛本省,,,,004,武器車両等整備費,1,1,1,1551850249000,1623388988000,1623388988000,16,13,16,1,ISF
general,防衛省,防衛本省,,,,005,艦船整備費,1,1,1,280969721000,281406584000,281406584000,4,4,4,0,ISF
general,防衛省,防衛本省,,,,006,航空機整備費,1,1,1,1630693220000,1783334112000,1783334112000,6,6,6,0,ISF
general,防衛省,防衛本省,,,,007,令和5年度甲Ⅴ型警備艦建造費,1,1,1,17027835000,28357091000,28357091000,2,2,2,0,ISF
general,防衛省,防衛本省,,,,008,令和6年度甲Ⅴ型警備艦建造費,1,1,1,1697088000,1697088000,1697088000,2,1,2,0,ISF
general,防衛省,防衛本省,,,,009,令和6年度甲Ⅵ型警備艦建造費,1,1,1,584724000,52590389000,52590389000,2,2,2,0,ISF
general,防衛省,防衛本省,,,,010,令和6年度潜水艦建造費,1,1,1,6267608000,6267608000,6267608000,2,1,2,0,ISF
general,防衛省,防衛本省,,,,011,令和元年度潜水艦建造費,1,0,0,0,,,2,,,,I--
general,防衛省,防衛本省,,,,012,令和2年度甲Ⅴ型警備艦建造費,1,0,1,0,,0,2,,2,,I-F
general,防衛省,防衛本省,,,,013,令和2年度潜水艦建造費,1,1,1,16372472000,16099930000,16099930000,2,2,2,0,ISF
general,防衛省,防衛本省,,,,014,令和3年度甲Ⅴ型警備艦建造費,1,1,1,21126166000,21126166000,21126166000,2,1,2,0,ISF
general,防衛省,防衛本省,,,,015,令和3年度潜水艦建造費,1,1,1,13833372000,19512372000,19512372000,2,2,2,0,ISF
general,防衛省,防衛本省,,,,016,令和4年度甲Ⅴ型警備艦建造費,1,1,1,43548489000,54399529000,54399529000,2,2,2,0,ISF
general,防衛省,防衛本省,,,,017,令和4年度潜水艦建造費,1,1,1,16765318000,26056939000,26056939000,2,2,2,0,ISF
general,防衛省,防衛本省,,,,018,在日米軍等駐留関連諸費,1,1,1,391898995000,728000175000,728000175000,16,8,16,1,ISF
general,防衛省,防衛本省,,,,019,独立行政法人駐留軍等労働者労務管理機構運営費,1,1,1,4070381000,4070381000,4070381000,2,1,2,0,ISF
general,防衛省,防衛本省,,,,020,安全保障協力推進費,1,1,1,522209000,494636000,494636000,10,4,6,1,ISF
general,防衛省,防衛本省,,,,021,防衛力基盤強化推進費,1,1,1,862351992000,865780320000,865780320000,56,19,57,1,ISF
general,防衛省,防衛本省,,,,022,防衛力基盤強化施設整備費,1,1,1,282216911000,395333684000,395333684000,7,7,7,0,ISF
general,防衛省,防衛本省,,,,023,艦船建造費,1,1,1,65724125000,82508125000,82508125000,5,3,5,1,ISF
general,防衛省,防衛本省,,,,024,令和5年度潜水艦建造費,1,1,1,6593130000,14896624000,14896624000,2,2,2,0,ISF
general,防衛省,防衛本省,,,,701,南極地域観測事業費,0,0,1,,,4348888000,,,7,,--F
general,防衛省,防衛本省,,,,829,情報通信技術調達等適正・効率化推進費,0,0,1,,,23924658231,,,2,,--F
general,防衛省,防衛装備庁,,,,500,防衛装備庁共通費,1,1,1,25666126000,25410503000,25410503000,23,5,23,1,ISF
general,防衛省,防衛装備庁,,,,550,防衛力基盤強化推進費,1,1,1,332775370000,332758410000,332758410000,24,7,23,1,ISF
general,防衛省,防衛装備庁,,,,600,防衛力基盤強化施設整備費,1,1,1,16963767000,17882166000,17882166000,5,4,5,1,ISF
general,防衛省,防衛装備庁,,,,792,放射能調査研究費,0,0,1,,,301716000,,,3,,--F
general,防衛省,防衛装備庁,,,,831,情報通信技術調達等適正・効率化推進費,0,0,1,,,4794381525,,,2,,--F
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,01,燃料安定供給対策費,1,1,1,276751933000,308840695000,308840695000,21,8,20,1,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,02,エネルギー需給構造高度化対策費,1,1,1,281893833000,445857099000,445857099000,16,13,13,1,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,03,独立行政法人エネルギー・金属鉱物資源機構出資,1,1,1,115550000000,125550000000,125550000000,2,2,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,04,独立行政法人エネルギー・金属鉱物資源機構運営費,1,1,1,36408382000,73398582000,73398582000,2,2,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,05,国立研究開発法人新エネルギー・産業技術総合開発機構運営費,1,1,1,129242025000,129242025000,129242025000,2,1,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,06,事務取扱費,1,1,1,9810575000,9810575000,9810575000,21,1,18,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,07,諸支出金,1,1,1,200000,200000,200000,2,1,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,08,国債整理基金特別会計へ繰入,1,1,1,1491099273000,1491099273000,1491099273000,2,1,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,10,脱炭素成長型経済構造移行推進対策費,1,1,1,386411851000,1157502866000,1157502866000,8,4,7,1,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,11,融通証券等事務取扱費一般会計へ繰入,1,1,1,7000,7000,7000,2,1,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,13,脱炭素成長型経済構造移行推進電源開発促進勘定へ繰入,1,1,1,56309984000,56309984000,56309984000,2,1,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,14,脱炭素成長型経済構造移行推進公債事務取扱費一般会計へ繰入,1,1,1,10869000,10869000,10869000,2,1,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,15,脱炭素成長型経済構造移行推進国債整理基金特別会計へ繰入,1,1,1,59548280000,59548280000,59548280000,2,1,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,16,脱炭素成長型経済構造移行推進国立研究開発法人新エネルギー・産業技術総合開発機構運営費,1,1,1,41000000000,41000000000,41000000000,2,1,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,17,脱炭素成長型経済構造移行推進機構出資,1,1,1,120000000000,120000000000,120000000000,2,1,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,18,脱炭素成長型経済構造移行推進諸支出金,1,1,1,110000,110000,110000,2,1,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,エネルギー需給勘定,,19,予備費,1,1,1,2670000000,2670000000,2670000000,2,1,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,原子力損害賠償支援勘定,,03,国債整理基金特別会計へ繰入,1,0,1,12599061993000,,12599061993000,2,,1,,I-F
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,原子力損害賠償支援勘定,,05,事務取扱費,1,0,1,979000,,979000,3,,2,,I-F
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,電源開発促進勘定,,01,電源立地対策費,1,1,1,170771345000,170771345000,170771345000,7,1,6,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,電源開発促進勘定,,02,電源利用対策費,1,1,1,16634276000,17467424000,17467424000,6,4,6,1,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,電源開発促進勘定,,03,国立研究開発法人日本原子力研究開発機構運営費,1,1,1,93389676000,97423289000,97423289000,2,2,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,電源開発促進勘定,,04,国立研究開発法人日本原子力研究開発機構施設整備費,1,1,1,0,21689863000,21689863000,2,2,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,電源開発促進勘定,,07,事務取扱費,1,1,1,26117477000,29028025000,29028025000,31,6,27,1,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,電源開発促進勘定,,09,諸支出金,1,1,1,417000,417000,417000,2,1,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,電源開発促進勘定,,10,原子力安全規制対策費,1,1,1,26678125000,31254146000,31254146000,9,5,8,1,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,電源開発促進勘定,,11,脱炭素成長型経済構造移行推進対策費,1,1,1,56309984000,56309984000,56309984000,6,1,5,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,電源開発促進勘定,,12,脱炭素成長型経済構造移行推進諸支出金,1,1,1,50000,50000,50000,2,1,1,0,ISF
special,内閣府、文部科学省、経済産業省及び環境省,,エネルギー対策,電源開発促進勘定,,19,予備費,1,1,1,180000000,180000000,180000000,2,1,1,0,ISF
special,内閣府、総務省及び財務省,,交付税及び譲与税配付金,,,01,地方交付税交付金,1,1,1,18243908981000,20118666078000,20118666078000,3,3,1,0,ISF
special,内閣府、総務省及び財務省,,交付税及び譲与税配付金,,,02,地方特例交付金,1,1,1,1132000000000,1133234252000,1133234252000,5,4,3,1,ISF
special,内閣府、総務省及び財務省,,交付税及び譲与税配付金,,,03,交通安全対策特別交付金,1,1,1,48680148000,48680148000,48680148000,2,1,1,0,ISF
special,内閣府、総務省及び財務省,,交付税及び譲与税配付金,,,04,地方譲与税譲与金,1,1,1,2729300000000,3115200000000,3115200000000,14,9,7,1,ISF
special,内閣府、総務省及び財務省,,交付税及び譲与税配付金,,,05,事務取扱費,1,1,1,265730000,265730000,265730000,7,1,6,0,ISF
special,内閣府、総務省及び財務省,,交付税及び譲与税配付金,,,06,諸支出金,1,1,1,283246000,283246000,283246000,3,1,2,0,ISF
special,内閣府、総務省及び財務省,,交付税及び譲与税配付金,,,07,国債整理基金特別会計へ繰入,1,1,1,29710179106000,29710179106000,29710179106000,2,1,1,0,ISF
special,内閣府、総務省及び財務省,,交付税及び譲与税配付金,,,09,予備費,1,1,1,2530000000,2530000000,2530000000,2,1,1,0,ISF
special,内閣府及び厚生労働省,,年金,健康勘定,,02,保険料等交付金,1,1,1,11306366218000,11306366218000,11306366218000,2,1,1,0,ISF
special,内閣府及び厚生労働省,,年金,健康勘定,,05,業務取扱費等業務勘定へ繰入,1,1,1,45760917000,45760917000,45760917000,2,1,1,0,ISF
special,内閣府及び厚生労働省,,年金,健康勘定,,06,諸支出金,1,1,1,6287130000,6287130000,6287130000,2,1,1,0,ISF
special,内閣府及び厚生労働省,,年金,健康勘定,,07,国債整理基金特別会計へ繰入,1,1,1,1442480055000,1445979047000,1445979047000,2,2,1,0,ISF
special,内閣府及び厚生労働省,,年金,厚生年金勘定,,01,保険給付費,1,0,1,25344552006000,,25344552006000,4,,2,,I-F
special,内閣府及び厚生労働省,,年金,厚生年金勘定,,02,基礎年金給付費等基礎年金勘定へ繰入,1,0,1,20856890003000,,20856890003000,2,,1,,I-F
special,内閣府及び厚生労働省,,年金,厚生年金勘定,,03,年金相談事業費等業務勘定へ繰入,1,0,1,256314011000,,256314011000,2,,1,,I-F
special,内閣府及び厚生労働省,,年金,厚生年金勘定,,04,諸支出金,1,0,1,17270649000,,17270649000,5,,4,,I-F
special,内閣府及び厚生労働省,,年金,厚生年金勘定,,05,実施機関保険給付費等交付金,1,0,1,5052201755000,,5052201755000,2,,1,,I-F
special,内閣府及び厚生労働省,,年金,厚生年金勘定,,09,予備費,1,0,1,50000000000,,50000000000,2,,1,,I-F
special,内閣府及び厚生労働省,,年金,国民年金勘定,,01,国民年金給付費,1,0,1,231209408000,,231209408000,2,,1,,I-F
special,内閣府及び厚生労働省,,年金,国民年金勘定,,02,基礎年金給付費等基礎年金勘定へ繰入,1,0,1,3880840800000,,3880840800000,2,,1,,I-F
special,内閣府及び厚生労働省,,年金,国民年金勘定,,03,年金相談事業費等業務勘定へ繰入,1,0,1,64416807000,,64416807000,2,,1,,I-F
special,内閣府及び厚生労働省,,年金,国民年金勘定,,04,諸支出金,1,0,1,64729145000,,64729145000,4,,3,,I-F
special,内閣府及び厚生労働省,,年金,国民年金勘定,,05,特別障害給付金給付費,1,0,1,2407483000,,2407483000,2,,1,,I-F
special,内閣府及び厚生労働省,,年金,国民年金勘定,,06,福祉年金給付費,1,0,1,9521000,,9521000,2,,1,,I-F
